,overall_qual,year_built,roof_style,roof_matl,mas_vnr_area,exter_cond,bsmt_exposure,total_bsmt_sf,gr_liv_area,full_bath,kitchen_qual,garage_area,paved_drive,saleprice,attached_garage,has_basement,offsite_feature,residential_low,residential_other,floating_village,hillside,banked,culdesac,northridge,northridge_hts,briardale
1025,6,1984,0,0,0.0,3,0.0,1232.0,1232,2,2,516.0,1,162500,1.0,1,0,1,0,0,0,0,1,0,0,0
1026,6,1993,0,0,0.0,4,0.0,1344.0,1440,2,3,920.0,1,224500,1.0,1,0,1,0,0,0,0,0,0,0,0
1027,6,1950,1,0,44.0,3,0.0,1488.0,1488,2,2,738.0,1,133000,1.0,1,0,1,0,0,0,0,0,0,0,0
1028,7,2003,0,0,0.0,3,0.0,783.0,1509,2,3,393.0,1,180000,1.0,1,0,1,0,0,0,0,0,0,0,0
1029,5,1982,0,0,0.0,3,0.0,845.0,845,1,3,264.0,1,134500,1.0,1,0,1,0,0,0,0,0,0,0,0
1030,10,2006,1,0,1031.0,3,1.0,1410.0,2945,3,3,641.0,1,438780,1.0,1,0,1,0,0,1,0,1,0,0,0
1031,6,1962,0,0,305.0,3,1.0,1099.0,1431,1,2,296.0,1,165000,0.0,1,0,1,0,0,0,0,0,0,0,0
1032,5,1967,0,0,60.0,3,0.0,892.0,892,1,2,288.0,1,100000,1.0,1,0,1,0,0,0,0,0,0,0,0
1033,7,1960,0,0,128.0,3,0.0,1329.0,1329,1,2,441.0,1,176000,1.0,1,0,1,0,0,0,0,0,0,0,0
1034,5,1955,1,0,0.0,3,0.0,1763.0,1779,1,2,454.0,1,170000,1.0,1,0,1,0,0,0,0,0,0,0,0
1035,7,2007,1,0,130.0,3,0.0,1373.0,1555,2,3,660.0,1,174000,1.0,1,0,1,0,0,0,0,0,0,0,0
1036,6,1925,0,0,0.0,3,0.0,768.0,1236,2,2,384.0,1,127000,0.0,1,0,0,1,0,0,0,0,0,0,0
1037,7,1999,0,0,0.0,3,0.0,831.0,1651,2,2,450.0,1,185900,1.0,1,0,1,0,0,0,0,0,0,0,0
1038,5,1938,0,0,0.0,3,0.0,190.0,886,1,2,273.0,1,91300,1.0,1,0,0,1,0,0,0,0,0,0,0
1039,6,2003,0,0,120.0,3,0.0,1682.0,1700,2,3,544.0,1,200000,1.0,1,0,1,0,0,0,0,0,0,0,0
1040,6,1949,0,0,320.0,3,0.0,1040.0,1846,2,2,315.0,1,143000,1.0,1,0,1,0,0,0,0,0,0,0,0
1041,5,1958,0,0,0.0,4,0.0,1052.0,1920,2,3,451.0,1,172500,1.0,1,0,1,0,0,0,0,0,0,0,0
1042,4,1963,0,0,20.0,4,0.0,1088.0,1088,1,2,520.0,0,110000,0.0,1,0,1,0,0,0,0,0,0,0,0
1043,4,1957,0,0,160.0,3,0.0,1040.0,1362,1,2,768.0,1,140000,1.0,1,0,1,0,0,0,0,0,0,0,0
1044,6,2006,0,0,0.0,3,0.0,1314.0,1314,2,3,440.0,1,176432,1.0,1,0,1,0,0,0,0,0,0,0,0
1045,6,1991,0,0,88.0,3,0.0,1278.0,1294,2,3,496.0,1,179200,1.0,1,0,1,0,0,0,0,0,0,0,0
1046,7,2005,0,0,80.0,3,0.0,1274.0,1274,2,3,508.0,1,203000,1.0,1,0,1,0,0,0,0,0,0,0,0
1047,7,2007,1,0,0.0,3,0.0,1689.0,1689,2,3,954.0,1,248328,1.0,1,0,1,0,0,0,0,0,0,0,0
1048,9,2008,0,0,406.0,3,1.0,1641.0,1641,2,4,885.0,1,316500,1.0,1,0,1,0,0,1,0,0,0,0,0
1049,7,1948,0,0,0.0,3,0.0,570.0,1079,1,2,249.0,1,125600,1.0,1,0,1,0,0,0,0,0,0,0,0
1050,5,1959,0,0,164.0,3,0.0,984.0,984,1,1,308.0,0,110000,0.0,1,0,0,1,0,0,0,0,0,0,0
1051,4,1920,1,0,0.0,3,0.0,960.0,960,1,1,308.0,1,108500,0.0,1,0,0,1,0,0,0,0,0,0,0
1052,6,1987,0,0,72.0,3,0.0,1112.0,1137,2,3,551.0,1,176000,1.0,1,0,1,0,0,0,0,0,0,0,0
1053,6,1963,0,0,295.0,3,0.0,1380.0,1380,1,2,364.0,1,154000,1.0,1,0,1,0,0,0,0,0,0,0,0
1054,6,1986,0,0,228.0,4,0.0,1256.0,1256,2,3,578.0,1,180000,1.0,1,0,1,0,0,0,0,0,0,0,0
1055,5,1976,0,0,0.0,3,0.0,1142.0,1142,1,2,528.0,1,134000,1.0,1,0,0,1,0,0,0,0,0,0,0
1056,6,1950,0,0,0.0,3,0.0,1202.0,2158,2,3,576.0,1,243000,1.0,1,0,1,0,0,0,0,0,0,0,0
1057,8,2002,1,0,236.0,3,0.0,1616.0,1629,2,3,808.0,1,270000,1.0,1,0,1,0,0,0,0,0,0,0,0
1058,6,1983,0,0,0.0,4,0.0,1084.0,1080,1,2,484.0,1,134000,1.0,1,0,1,0,0,0,1,0,0,0,0
1059,7,1993,0,0,256.0,3,1.0,1347.0,2646,2,3,656.0,1,260000,1.0,1,0,1,0,0,0,0,0,1,0,0
1060,7,2006,0,0,0.0,3,0.0,738.0,1491,2,3,484.0,1,168675,1.0,1,0,1,0,0,0,0,0,0,0,0
1061,6,1994,0,0,32.0,3,0.0,392.0,1694,2,2,398.0,1,160000,1.0,1,0,1,0,0,0,0,1,0,0,0
1062,5,1890,0,0,0.0,3,0.0,684.0,1080,1,3,0.0,0,95000,0.0,1,0,0,1,0,0,0,0,0,0,0
1063,6,2005,0,0,0.0,3,0.0,704.0,1422,2,3,440.0,1,173000,1.0,1,0,1,0,0,0,0,0,0,0,0
1064,7,2006,0,0,0.0,3,0.0,1293.0,1301,2,3,572.0,1,187750,1.0,1,0,0,0,1,0,0,0,0,0,0
1065,7,1986,0,0,123.0,4,0.0,791.0,2093,2,2,542.0,1,215000,1.0,1,0,1,0,0,0,0,1,0,0,0
1066,5,1967,0,0,340.0,3,0.0,1073.0,1073,1,2,270.0,1,120000,1.0,1,0,1,0,0,0,0,0,0,0,0
1067,7,2005,0,0,143.0,3,0.0,1494.0,1506,2,3,672.0,1,249000,1.0,1,0,1,0,0,0,0,0,0,0,0
1068,7,1967,1,0,264.0,3,0.0,1334.0,1334,2,2,477.0,1,164500,1.0,1,0,1,0,0,0,0,0,0,0,0
1069,7,1986,0,0,0.0,3,0.0,0.0,1295,2,3,312.0,1,230000,1.0,0,0,0,1,0,0,0,0,0,0,0
1070,7,1929,0,0,0.0,3,0.0,672.0,1344,1,3,456.0,1,140000,1.0,1,0,0,1,0,0,0,0,0,0,0
1071,5,1952,0,0,0.0,4,0.0,732.0,732,1,2,240.0,1,118900,0.0,1,0,1,0,0,0,0,0,0,0,0
1072,8,2008,0,0,0.0,3,0.0,1468.0,1468,2,3,904.0,1,239900,1.0,1,0,1,0,0,0,0,0,0,0,0
1073,6,1975,0,0,0.0,3,0.0,1069.0,1069,2,2,440.0,1,146300,1.0,1,0,1,0,0,0,0,0,0,0,0
1074,5,1975,0,0,0.0,3,0.0,1040.0,1040,1,2,499.0,1,124000,1.0,1,0,0,1,0,0,0,0,0,0,0
1075,5,1963,0,0,0.0,3,0.0,925.0,999,1,2,308.0,1,130000,0.0,1,0,1,0,0,0,0,0,0,0,0
1076,7,2000,0,0,108.0,3,0.0,1349.0,1349,2,2,539.0,1,179000,1.0,1,0,1,0,0,0,0,0,0,0,0
1077,7,1990,0,0,0.0,3,0.0,1424.0,1442,2,2,500.0,1,180500,1.0,1,0,1,0,0,0,0,0,0,0,0
1078,8,2008,0,0,194.0,3,0.0,1573.0,1578,2,4,840.0,1,287090,1.0,1,0,1,0,0,0,0,0,0,0,0
1079,5,1956,0,0,0.0,3,0.0,0.0,882,1,2,308.0,1,97000,0.0,0,0,0,1,0,0,0,0,0,0,0
1080,7,2002,0,0,40.0,3,0.0,1368.0,1511,2,3,398.0,1,246990,1.0,1,0,1,0,0,0,0,0,0,0,0
1081,6,1964,0,0,138.0,3,0.0,1302.0,1128,1,2,480.0,0,154204,1.0,1,0,1,0,0,0,0,0,0,0,0
1082,7,1958,0,0,125.0,3,0.0,1312.0,1312,1,2,495.0,1,186000,1.0,1,0,1,0,0,0,0,0,0,0,0
1083,5,1972,0,0,356.0,3,0.0,630.0,1302,2,2,264.0,1,111750,0.0,1,0,0,1,0,0,0,0,0,0,1
1084,7,2007,0,0,0.0,3,0.0,628.0,1356,2,3,484.0,1,177439,1.0,1,0,1,0,0,0,0,0,0,0,0
1085,9,2008,0,0,154.0,3,0.0,1104.0,2184,2,4,836.0,1,335000,1.0,1,0,1,0,0,0,0,0,0,1,0
1086,7,1976,1,0,660.0,3,0.0,803.0,1964,2,2,483.0,1,205000,1.0,1,0,1,0,0,0,0,0,0,0,0
1087,8,1990,0,0,0.0,3,1.0,1312.0,1321,1,3,484.0,1,212000,1.0,1,0,1,0,0,1,0,0,0,0,0
1088,7,1983,0,0,174.0,3,0.0,1260.0,1260,2,2,598.0,1,181900,1.0,1,0,1,0,0,0,0,0,0,0,0
1089,5,1910,0,0,0.0,4,0.0,264.0,1432,2,2,360.0,1,132000,0.0,1,0,0,1,0,0,0,0,0,0,0
1090,7,1994,0,0,0.0,4,0.0,779.0,1958,2,3,499.0,1,220000,1.0,1,0,1,0,0,0,0,0,0,0,0
1091,8,2001,1,0,0.0,3,0.0,1753.0,1788,2,4,522.0,1,236500,1.0,1,0,1,0,0,0,0,0,0,0,0
1092,8,2009,0,0,110.0,3,0.0,832.0,1935,2,2,552.0,1,263435,1.0,1,0,0,0,1,0,0,0,0,0,0
1093,6,1938,0,0,0.0,3,0.0,1272.0,1969,2,2,400.0,1,141000,0.0,1,0,0,1,0,0,1,0,0,0,0
1094,7,2003,0,0,196.0,3,0.0,847.0,1986,2,3,434.0,1,213000,1.0,1,0,1,0,0,0,0,0,0,0,0
1095,8,2006,1,0,176.0,3,0.0,1342.0,1342,2,3,550.0,1,234250,1.0,1,0,1,0,0,0,0,0,0,1,0
1096,8,1976,1,1,0.0,3,0.0,1565.0,2898,2,3,665.0,1,287000,1.0,1,0,1,0,0,0,0,0,0,0,0
1097,8,2002,0,0,0.0,3,0.0,870.0,2004,2,3,644.0,1,257500,1.0,1,0,1,0,0,0,0,0,0,0,0
1098,6,1926,0,0,0.0,3,0.0,960.0,986,1,2,180.0,1,102000,0.0,1,0,0,1,0,0,0,0,0,0,0
1099,7,1930,0,0,0.0,3,0.0,637.0,1108,1,3,280.0,0,139400,1.0,1,0,0,1,0,0,1,0,0,0,0
1100,3,1915,0,0,0.0,3,0.0,672.0,1214,1,2,936.0,1,105000,0.0,1,0,1,0,0,0,0,0,0,0,0
1101,8,1970,0,0,0.0,4,1.0,2217.0,2217,2,3,621.0,1,268000,1.0,1,0,1,0,0,0,0,0,0,0,0
1102,6,1966,0,0,0.0,4,0.0,697.0,2201,2,3,432.0,1,274970,1.0,1,0,1,0,0,0,0,1,0,0,0
1103,7,2005,0,0,16.0,3,0.0,1220.0,1220,2,3,397.0,1,180000,1.0,1,0,1,0,0,0,0,0,0,0,0
1104,7,1928,0,0,0.0,5,0.0,689.0,1378,2,3,360.0,0,161000,0.0,1,0,0,1,0,0,0,0,0,0,0
1105,8,2005,0,0,674.0,3,0.0,1964.0,1964,2,3,892.0,1,370000,1.0,1,0,1,0,0,0,0,0,0,0,0
1106,7,2005,0,0,0.0,3,0.0,1270.0,1270,2,3,524.0,1,175900,1.0,1,0,1,0,0,0,0,0,0,0,0
1107,5,1979,0,0,0.0,3,0.0,0.0,2240,2,2,528.0,1,142953,0.0,0,0,1,0,0,0,0,0,0,0,0
1108,8,1994,0,0,0.0,3,1.0,1494.0,1494,1,3,478.0,1,279700,1.0,1,0,1,0,0,0,0,0,0,0,0
1109,5,1957,0,0,0.0,3,0.0,1179.0,1364,1,2,331.0,1,132000,1.0,1,0,1,0,0,0,0,0,0,0,0
1110,9,2000,1,0,204.0,3,0.0,1440.0,2153,2,4,736.0,1,313000,1.0,1,1,1,0,0,0,0,0,0,0,0
1111,4,1920,0,0,0.0,3,0.0,637.0,1336,1,2,570.0,1,108000,0.0,1,0,0,0,0,0,0,0,0,0,0
1112,7,2003,0,0,92.0,3,0.0,746.0,1656,2,3,397.0,1,165400,1.0,1,0,1,0,0,0,0,0,0,0,0
1113,6,1995,0,0,68.0,3,0.0,781.0,1499,2,3,473.0,1,187000,1.0,1,1,1,0,0,0,0,0,0,0,0
1114,8,1995,0,0,506.0,3,0.0,1462.0,2794,2,4,810.0,1,403000,1.0,1,0,1,0,0,0,0,0,1,0,0
1115,6,1976,0,0,298.0,3,0.0,848.0,2030,2,3,551.0,1,195000,1.0,1,0,1,0,0,0,0,0,0,0,0
1116,6,1961,1,0,291.0,3,0.0,1218.0,1254,1,2,525.0,1,158500,1.0,1,0,1,0,0,0,0,0,0,0,0
1117,8,2002,0,0,210.0,3,0.0,1065.0,1989,2,3,586.0,1,255000,1.0,1,0,1,0,0,0,0,0,0,0,0
1118,5,1956,0,0,0.0,3,0.0,1898.0,1898,2,2,484.0,1,236500,1.0,1,0,1,0,0,0,0,1,0,0,0
1119,5,1966,1,0,52.0,3,0.0,988.0,988,1,2,360.0,1,129250,0.0,1,0,1,0,0,0,0,0,0,0,0
1120,5,1976,0,0,0.0,3,0.0,0.0,1872,2,2,484.0,1,100000,1.0,0,0,1,0,0,0,0,0,0,0,0
1121,8,2001,0,0,256.0,3,0.0,1531.0,2439,2,3,560.0,1,275000,1.0,1,0,1,0,0,0,0,0,0,0,0
1122,8,1999,0,0,192.0,3,0.0,850.0,1764,2,3,560.0,1,207000,1.0,1,0,1,0,0,0,0,0,0,0,0
1123,5,1965,1,0,166.0,3,0.0,864.0,1200,1,3,884.0,1,146000,0.0,1,0,1,0,0,0,0,0,0,0,0
1124,6,1972,0,0,380.0,3,0.0,494.0,1030,1,2,264.0,1,116000,0.0,1,0,0,1,0,0,0,0,0,0,1
1125,7,1997,0,0,573.0,3,0.0,1057.0,2034,2,3,645.0,1,219500,1.0,1,0,1,0,0,0,0,0,0,0,0
1126,7,2003,0,0,163.0,3,0.0,1405.0,1405,2,3,478.0,1,173000,1.0,1,0,1,0,0,0,0,0,0,1,0
1127,4,1956,0,0,0.0,3,0.0,1134.0,1229,1,2,284.0,1,135000,1.0,1,0,1,0,0,0,0,0,0,0,0
1128,7,2003,0,0,0.0,3,0.0,979.0,1932,2,3,610.0,1,213000,1.0,1,0,1,0,0,0,0,0,0,0,0
1129,6,1954,0,0,0.0,3,0.0,967.0,1299,1,3,494.0,1,150000,1.0,1,0,1,0,0,0,0,0,0,0,0
1130,7,2006,0,0,72.0,3,0.0,1258.0,1402,0,3,648.0,1,194201,1.0,1,0,1,0,0,0,0,0,0,0,0
1131,7,2005,0,0,16.0,3,0.0,1346.0,1504,2,3,457.0,1,181000,1.0,1,0,1,0,0,0,0,0,0,0,0
1132,6,1958,0,0,243.0,3,0.0,1442.0,1442,1,2,301.0,1,157900,1.0,1,0,1,0,0,0,0,0,0,0,0
1133,7,1999,0,0,0.0,3,0.0,951.0,1779,2,3,586.0,1,217000,1.0,1,0,1,0,0,0,0,0,0,0,0
1134,8,2005,0,0,0.0,3,0.0,1082.0,1953,2,3,1043.0,1,252000,1.0,1,0,0,0,1,0,0,0,0,0,0
1135,7,2002,0,0,0.0,3,0.0,872.0,1909,2,3,529.0,1,197000,1.0,1,0,1,0,0,0,0,0,0,0,0
1136,7,2004,0,0,200.0,3,0.0,868.0,1630,2,3,436.0,1,189500,1.0,1,0,1,0,0,0,0,0,0,0,0
1137,5,1918,0,0,0.0,3,0.0,686.0,1250,1,1,280.0,0,116000,0.0,1,0,1,0,0,0,0,0,0,0,0
1138,5,1950,0,0,0.0,3,0.0,876.0,988,1,2,276.0,1,119000,1.0,1,0,1,0,0,0,0,0,0,0,0
1139,6,1954,0,0,0.0,3,0.0,854.0,1278,1,2,240.0,1,127500,1.0,1,0,1,0,0,0,0,0,0,0,0
1140,6,2005,0,0,0.0,3,0.0,858.0,1716,2,3,615.0,1,200825,1.0,1,0,0,0,1,0,0,0,0,0,0
1141,2,1922,0,0,0.0,3,0.0,498.0,498,1,2,216.0,0,35000,0.0,1,0,1,0,0,0,0,0,0,0,0
1142,7,1978,0,1,168.0,3,0.0,1420.0,2840,2,3,1314.0,1,292500,1.0,1,0,1,0,0,0,0,0,0,0,0
1143,6,1970,0,0,127.0,3,0.0,483.0,987,1,2,280.0,1,106000,0.0,1,0,0,1,0,0,0,0,0,0,1
1144,8,2002,1,0,270.0,3,1.0,1712.0,1712,2,3,701.0,1,286500,1.0,1,0,1,0,0,0,0,0,0,1,0
1145,7,2006,0,0,0.0,3,0.0,1335.0,1335,2,3,575.0,1,210400,1.0,1,0,0,0,1,0,0,0,0,0,0
1146,8,2003,1,0,472.0,3,1.0,1518.0,1518,1,4,588.0,1,274000,1.0,1,0,1,0,0,0,0,0,0,1,0
1147,8,2007,0,0,0.0,3,0.0,920.0,1780,2,3,612.0,1,264966,1.0,1,0,1,0,0,1,0,0,0,0,0
1148,4,1910,0,0,0.0,2,0.0,771.0,1484,2,2,264.0,0,50000,0.0,1,0,0,1,0,0,0,0,0,0,0
1149,7,1990,0,0,272.0,3,0.0,1223.0,2503,2,3,564.0,1,300000,1.0,1,0,1,0,0,0,1,0,0,0,0
1150,8,1972,0,0,0.0,3,1.0,1952.0,2704,2,4,538.0,1,345000,1.0,1,0,1,0,0,0,0,0,0,0,0
1151,8,1994,1,0,519.0,3,1.0,1556.0,1592,2,3,484.0,1,228000,1.0,1,0,1,0,0,0,0,0,0,0,0
1152,7,2003,0,0,0.0,3,0.0,384.0,1394,2,3,400.0,1,165500,1.0,1,0,1,0,0,0,0,0,0,0,0
1153,4,1925,0,0,0.0,3,0.0,686.0,1328,1,2,210.0,1,107000,0.0,1,0,0,1,0,0,0,0,0,0,0
1154,8,2001,0,0,0.0,3,0.0,1593.0,1593,1,4,682.0,1,286000,1.0,1,0,1,0,0,0,0,0,0,0,0
1155,4,1920,0,0,0.0,3,0.0,720.0,720,1,2,0.0,0,34900,0.0,1,0,0,0,0,0,0,0,0,0,0
1156,5,1964,0,0,0.0,3,0.0,912.0,912,1,2,288.0,1,115000,1.0,1,0,1,0,0,0,0,0,0,0,0
1157,8,2003,0,0,40.0,3,1.0,1273.0,1456,2,3,400.0,1,215000,1.0,1,0,1,0,0,0,0,0,0,0,0
1158,7,1915,0,0,0.0,4,0.0,672.0,1944,2,2,216.0,0,179900,0.0,1,0,0,1,0,0,0,0,0,0,0
1159,8,2005,0,0,216.0,3,0.0,1074.0,2064,2,3,527.0,1,250000,1.0,1,0,1,0,0,1,0,1,0,0,0
1160,5,1928,0,0,0.0,3,0.0,1042.0,1576,1,2,225.0,1,149000,0.0,1,0,0,1,0,0,0,0,0,0,0
1161,6,1995,0,0,0.0,3,0.0,773.0,1658,2,2,431.0,1,188000,1.0,1,0,1,0,0,0,0,0,0,0,0
1162,3,1930,0,0,0.0,4,0.0,713.0,713,1,3,371.0,0,99800,0.0,1,0,1,0,0,0,0,0,0,0,0
1163,7,1890,0,0,0.0,4,0.0,718.0,2554,1,2,704.0,0,159500,0.0,1,0,0,1,0,0,1,0,0,0,0
1164,8,2007,0,0,270.0,3,0.0,1482.0,2574,2,4,868.0,1,276000,1.0,1,0,1,0,0,0,0,0,0,0,0
1165,6,1976,0,0,0.0,3,0.0,804.0,1548,2,3,440.0,1,155000,0.0,1,0,1,0,0,0,0,0,0,0,0
1166,5,1969,1,0,176.0,3,0.0,1188.0,1404,2,2,504.0,1,160000,1.0,1,0,1,0,0,0,0,0,0,0,0
1167,5,1964,0,0,0.0,3,0.0,720.0,1440,1,2,480.0,1,157500,1.0,1,0,1,0,0,0,0,0,0,0,0
1168,5,1900,0,0,0.0,3,0.0,1272.0,2200,2,2,0.0,0,145900,0.0,1,0,1,0,0,0,0,0,0,0,0
1169,7,1996,0,0,0.0,3,0.0,672.0,2037,2,3,472.0,1,229000,1.0,1,0,1,0,0,0,0,0,0,0,0
1170,4,1946,0,0,0.0,3,0.0,,896,1,2,280.0,1,79000,0.0,0,0,0,1,0,0,0,0,0,0,0
1171,4,1925,0,0,0.0,3,0.0,1151.0,1281,2,2,580.0,1,128500,0.0,1,0,1,0,0,0,0,0,0,0,0
1172,8,1998,0,0,242.0,3,0.0,1044.0,1976,2,3,885.0,1,286000,1.0,1,0,1,0,0,0,0,0,1,0,0
1173,6,1997,0,0,0.0,3,0.0,945.0,1608,2,2,470.0,1,189500,1.0,1,0,1,0,0,0,0,0,0,0,0
1174,5,1953,1,0,140.0,3,0.0,0.0,1210,1,2,616.0,1,102900,1.0,0,0,1,0,0,0,0,0,0,0,0
1175,5,1953,0,0,0.0,3,0.0,1216.0,1728,1,2,371.0,1,156000,1.0,1,0,1,0,0,0,0,0,0,0,0
1176,8,2005,1,0,245.0,3,1.0,1094.0,2482,2,3,642.0,1,281213,1.0,1,0,1,0,0,0,0,0,0,0,0
1177,7,1960,0,0,0.0,3,1.0,585.0,2069,2,3,505.0,1,242000,1.0,1,1,1,0,0,1,0,0,0,0,0
1178,6,1960,0,0,30.0,3,0.0,1478.0,1478,2,2,498.0,1,157500,1.0,1,0,1,0,0,0,0,0,0,0,0
1179,7,2003,1,0,190.0,3,0.0,796.0,1724,2,3,616.0,1,196500,1.0,1,0,1,0,0,0,0,0,0,0,0
1180,7,1998,0,0,0.0,3,0.0,1425.0,1425,2,2,591.0,1,193000,1.0,1,0,1,0,0,0,0,1,0,0,0
1181,5,1939,0,0,0.0,4,0.0,672.0,1322,1,2,280.0,1,132000,0.0,1,0,0,1,0,0,0,0,0,0,0
1182,7,1900,0,0,0.0,3,0.0,712.0,1428,1,2,576.0,1,139900,0.0,1,0,0,1,0,0,0,0,0,0,0
1183,8,2007,1,0,246.0,3,0.0,895.0,1818,2,4,774.0,1,281500,1.0,1,0,1,0,0,0,0,0,0,1,0
1184,8,2004,0,0,502.0,3,0.0,1706.0,2956,2,4,916.0,1,342000,1.0,1,0,1,0,0,0,0,0,0,1,0
1185,6,1975,0,0,257.0,3,0.0,1128.0,1210,2,2,528.0,1,148000,1.0,1,0,1,0,0,0,0,0,0,0,0
1186,5,1972,0,0,0.0,4,0.0,1001.0,1641,2,2,490.0,1,140000,0.0,1,0,1,0,0,0,0,0,0,0,0
1187,5,1958,0,0,85.0,3,0.0,1008.0,1053,1,4,750.0,1,150000,0.0,1,0,1,0,0,0,0,0,0,0,0
1188,7,1996,0,0,0.0,3,0.0,1064.0,2125,2,3,576.0,1,279500,1.0,1,0,1,0,0,0,0,1,1,0,0
1189,6,2005,0,0,76.0,3,1.0,547.0,1072,1,3,525.0,1,140000,0.0,1,0,0,1,0,0,0,0,0,0,0
1190,6,1978,0,0,0.0,3,0.0,1664.0,1664,2,2,616.0,1,145000,0.0,1,0,1,0,0,0,0,0,0,0,0
1191,4,1972,0,0,0.0,3,0.0,546.0,1092,1,2,253.0,1,85500,1.0,1,0,0,1,0,0,0,0,0,0,0
1192,6,1934,1,0,0.0,3,0.0,715.0,1660,1,2,240.0,1,188700,0.0,1,0,1,0,0,1,0,0,0,0,0
1193,6,1978,0,0,101.0,3,0.0,1427.0,1671,2,2,484.0,1,200000,1.0,1,0,1,0,0,0,0,0,0,0,0
1194,7,1990,0,0,0.0,3,0.0,1054.0,1061,1,3,462.0,1,162000,1.0,1,0,1,0,0,0,0,0,0,0,0
1195,5,1940,0,0,0.0,3,0.0,672.0,672,1,2,240.0,0,108000,0.0,1,0,1,0,0,0,0,0,0,0,0
1196,5,1975,0,0,161.0,3,0.0,1621.0,1621,2,2,478.0,1,213000,1.0,1,1,1,0,0,0,0,1,0,0,0
1197,8,2007,1,0,328.0,3,0.0,1734.0,1734,2,4,928.0,1,318000,1.0,1,0,1,0,0,0,0,0,0,1,0
1198,5,1898,1,0,0.0,3,0.0,849.0,2138,2,2,360.0,0,106000,0.0,1,0,0,1,0,0,0,0,0,0,0
1199,6,1928,0,0,0.0,3,0.0,672.0,2009,2,2,795.0,0,235000,0.0,1,0,1,0,0,0,0,0,0,0,0
1200,6,1961,0,0,491.0,3,0.0,1362.0,1362,1,2,504.0,1,163000,1.0,1,0,1,0,0,0,0,0,0,0,0
1201,5,1940,0,0,0.0,3,0.0,756.0,1134,1,2,240.0,0,126000,0.0,1,0,1,0,0,0,0,0,0,0,0
1202,7,2003,0,0,0.0,3,0.0,1362.0,2082,2,3,484.0,0,200000,0.0,1,0,0,1,0,0,0,0,0,0,0
1203,5,1958,0,0,180.0,3,0.0,874.0,1524,1,2,315.0,1,144000,1.0,1,0,1,0,0,0,0,0,0,0,0
1204,5,1961,0,0,0.0,3,0.0,1800.0,1800,2,2,0.0,1,141000,0.0,1,0,1,0,0,0,0,0,0,0,0
1205,8,1998,0,0,0.0,3,0.0,1389.0,2582,2,3,758.0,1,322500,1.0,1,0,1,0,0,0,0,0,1,0,0
1206,5,1923,0,0,0.0,3,1.0,1324.0,1576,1,3,528.0,1,223500,1.0,1,0,1,0,0,0,0,0,0,0,0
1207,4,1956,0,0,0.0,3,0.0,672.0,960,1,2,288.0,1,112000,0.0,1,0,1,0,0,0,0,0,0,0,0
1208,6,1997,0,0,0.0,3,0.0,926.0,1604,2,2,470.0,1,187500,1.0,1,0,1,0,0,0,0,0,0,0,0
1209,1,1922,0,0,0.0,2,1.0,683.0,904,0,1,0.0,1,61000,0.0,1,0,1,0,0,0,0,0,0,0,0
1210,6,1920,0,0,0.0,3,0.0,684.0,1196,1,3,528.0,1,110000,0.0,1,0,1,0,0,0,0,0,0,0,0
1211,3,1935,0,0,0.0,3,0.0,270.0,729,1,2,0.0,0,52000,0.0,1,0,1,0,0,0,0,0,0,0,0
1212,6,2005,0,0,256.0,3,0.0,1362.0,1362,2,3,460.0,1,207000,1.0,1,0,1,0,0,0,0,0,0,1,0
1213,5,1911,0,0,0.0,3,0.0,940.0,1964,1,2,0.0,0,130000,0.0,1,0,0,1,0,0,1,0,0,0,0
1214,4,1967,0,0,0.0,3,0.0,0.0,1296,2,2,516.0,1,90000,0.0,0,0,1,0,0,0,0,0,0,0,0
1215,5,1992,0,0,0.0,3,0.0,624.0,1287,1,2,440.0,1,130000,0.0,1,0,1,0,0,0,0,0,0,0,0
1216,5,1908,0,0,0.0,3,0.0,504.0,1252,1,2,576.0,1,127000,1.0,1,0,1,0,0,0,0,0,0,0,0
1217,9,2006,1,0,302.0,3,0.0,1905.0,1905,2,4,788.0,1,320000,1.0,1,0,1,0,0,0,0,0,0,0,0
1218,5,1920,1,0,0.0,3,0.0,1120.0,1130,1,2,720.0,1,120000,0.0,1,0,1,0,0,0,0,0,0,0,0
1219,4,1954,0,0,0.0,3,0.0,894.0,894,1,2,400.0,1,110000,0.0,1,0,1,0,0,0,1,0,0,0,0
1220,4,1920,0,0,0.0,3,0.0,600.0,1701,2,1,0.0,0,94550,0.0,1,0,0,1,0,0,0,0,0,0,0
1221,4,1923,0,0,0.0,3,0.0,440.0,869,1,1,0.0,1,85500,0.0,1,0,1,0,0,0,1,0,0,0,0
1222,5,1977,0,0,144.0,3,0.0,923.0,1008,1,3,678.0,1,153500,1.0,1,0,1,0,0,0,0,0,0,0,0
1223,3,1955,1,0,0.0,3,0.0,0.0,1733,2,2,452.0,1,139600,1.0,0,0,1,0,0,0,0,1,0,0,0
1224,5,1967,1,0,0.0,3,0.0,1568.0,1568,1,2,440.0,1,143000,1.0,1,0,1,0,0,0,0,0,0,0,0
1225,6,1998,0,0,120.0,3,0.0,928.0,1772,2,2,492.0,1,200000,1.0,1,0,1,0,0,0,0,0,0,0,0
1226,5,1967,0,0,0.0,3,0.0,864.0,864,1,2,312.0,1,130000,1.0,1,0,1,0,0,0,0,0,0,0,0
