,overall_qual,year_built,roof_style,roof_matl,mas_vnr_area,exter_cond,bsmt_exposure,total_bsmt_sf,gr_liv_area,full_bath,kitchen_qual,garage_area,paved_drive,saleprice,attached_garage,has_basement,offsite_feature,residential_low,residential_other,floating_village,hillside,banked,culdesac,northridge,northridge_hts,briardale,log_gr_liv_area,log_total_bsmt_sf,sqrt_gr_liv_area
621,5,1950,0,0,0.0,4,0.0,572.0,1337,1,3,264.0,1,141500,1.0,1,0,1,0,0,0,0,0,0,0,0,7.198183577101943,6.349156473744463,36.565010597564445
622,7,1993,0,0,112.0,3,0.0,1594.0,1594,2,3,472.0,1,188500,1.0,1,0,1,0,0,0,0,0,0,0,0,7.374001859350161,7.374008132856203,39.92492955535426
623,6,2006,0,0,68.0,3,0.0,1262.0,1262,2,3,572.0,1,185000,1.0,1,0,0,0,1,0,0,0,0,0,0,7.140453043101158,7.140460967000034,35.52463933666322
624,6,2005,0,0,126.0,3,0.0,1175.0,1175,1,3,0.0,1,146000,0.0,1,0,1,0,0,0,0,0,0,0,0,7.069023426578259,7.069031937180342,34.27827300200522
625,6,1917,0,0,0.0,3,0.0,624.0,1288,1,4,280.0,0,119000,1.0,1,0,0,1,0,0,0,0,0,0,0,7.160845906664299,6.436166393882044,35.888716889852724
626,5,1971,0,0,142.0,3,0.0,630.0,1302,2,2,280.0,1,112000,0.0,1,0,0,1,0,0,0,0,0,0,1,7.171656822768514,6.445735692275476,36.08323710533743
627,8,2005,0,0,0.0,3,0.0,1247.0,1247,1,3,550.0,1,197000,1.0,1,0,0,0,1,0,0,0,0,0,0,7.1284959456800365,7.128503964894073,35.31288716601915
628,9,2006,1,0,215.0,3,0.0,1738.0,2589,2,4,831.0,1,412083,1.0,1,0,1,0,0,0,0,0,0,1,0,7.859026979751538,7.460496059548715,50.882216932834204
629,8,2002,1,0,148.0,3,0.0,1568.0,1689,2,3,857.0,1,271000,1.0,1,0,1,0,0,0,0,1,0,0,0,7.4318919168078,7.357562578441037,41.09744517606904
630,7,2003,0,0,235.0,3,0.0,1405.0,1405,2,3,478.0,1,200000,1.0,1,0,1,0,0,0,0,0,0,1,0,7.247792581767846,7.24779969918024,37.48332962798263
631,7,1976,0,0,130.0,3,1.0,1228.0,1324,2,3,585.0,1,174000,1.0,1,1,1,0,0,0,0,1,0,0,0,7.188412736496954,7.113150251996407,36.38681079732051
632,5,1960,1,0,0.0,3,0.0,1377.0,1377,1,2,351.0,1,156500,1.0,1,0,1,0,0,0,0,0,0,0,0,7.227662498728654,7.22766976086641,37.107950630558946
633,6,1996,1,0,42.0,3,0.0,872.0,1756,2,2,422.0,1,204000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.470793774195062,6.770800891733132,41.90465367951393
634,5,1966,0,0,0.0,3,0.0,1228.0,1228,1,3,271.0,1,149350,1.0,1,0,1,0,0,0,0,1,0,0,0,7.113142108707088,7.113150251996407,35.04283093587046
635,5,1954,0,0,0.0,3,0.0,1008.0,1008,1,2,275.0,1,137000,1.0,1,0,1,0,0,0,0,0,0,0,0,6.915723448631314,6.915733369217025,31.74901573277509
636,7,1998,0,0,202.0,3,0.0,1153.0,2031,2,3,541.0,1,222500,1.0,1,0,1,0,0,0,0,0,0,0,0,7.616283561580385,7.050131193258335,45.066617356974994
637,6,2007,0,0,22.0,3,0.0,752.0,1504,2,3,440.0,1,166000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.315883504509785,6.622749621733765,38.781438859330635
638,4,1954,0,0,0.0,3,0.0,0.0,1383,1,2,498.0,1,122000,1.0,0,0,1,0,0,0,0,1,0,0,0,7.232010331664759,-4.605170185988091,37.1887079635741
639,5,1920,0,0,0.0,3,0.0,967.0,967,1,2,180.0,0,99900,0.0,1,0,0,1,0,0,0,0,0,0,0,6.874198495453294,6.874208836661458,31.096623610932426
640,8,2006,0,0,0.0,3,0.0,1656.0,1656,2,3,826.0,1,249700,1.0,1,0,0,0,1,0,0,0,0,0,0,7.412160334945205,7.4121663735743155,40.69397989875161
641,6,1950,0,0,0.0,4,0.0,1092.0,1152,1,3,300.0,1,158500,1.0,1,0,1,0,0,0,0,0,0,0,0,7.049254841255837,6.995775313772078,33.94112549695428
642,6,2005,0,0,0.0,3,0.0,1142.0,1142,1,3,0.0,1,139500,0.0,1,0,1,0,0,0,0,0,0,0,0,7.040536390215956,7.040545146745043,33.793490497431605
643,6,2000,0,0,0.0,3,0.0,1381.0,1403,2,3,470.0,1,202000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.246368080102461,7.230570394512691,37.456641600656084
644,5,1959,0,0,122.0,3,0.0,1626.0,1712,2,2,588.0,1,145000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.445417556701687,7.3938844401503445,41.376321731154405
645,4,1969,0,0,0.0,3,0.0,1198.0,1258,0,2,400.0,1,108959,0.0,1,0,1,0,0,0,0,0,0,0,0,7.1372784372603855,7.088417125885965,35.4682957019364
646,5,1958,1,0,260.0,3,0.0,1560.0,1560,2,2,484.0,1,128600,0.0,1,0,1,0,0,0,0,0,0,0,0,7.352441100243583,7.352447510479448,39.496835316262995
647,7,1976,0,0,233.0,3,0.0,793.0,1935,2,2,550.0,1,197900,1.0,1,0,1,0,0,0,0,1,0,0,0,7.5678626054638825,6.675835831895817,43.98863489584554
648,7,1976,0,0,252.0,3,1.0,1047.0,1083,1,2,596.0,1,172000,1.0,1,0,1,0,0,0,0,0,0,0,0,6.9874902470009905,6.953693761923302,32.90896534380867
649,5,1977,0,0,0.0,3,0.0,876.0,907,1,2,308.0,1,130000,1.0,1,0,1,0,0,0,0,1,0,0,0,6.810142450115136,6.775377506396349,30.116440692751194
650,6,1999,1,0,0.0,3,0.0,1666.0,1675,2,3,435.0,1,195000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.423568444259167,7.418186825109734,40.92676385936225
651,5,1954,1,0,0.0,3,0.0,988.0,988,1,2,520.0,0,113000,1.0,1,0,1,0,0,1,0,0,0,0,0,6.895682697747868,6.895692819154136,31.432467291003423
652,8,2001,1,0,0.0,3,0.0,1491.0,1491,2,3,490.0,1,209000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.307202314764738,7.307209021650363,38.61346915261564
653,7,1987,1,0,310.0,3,1.0,1645.0,1479,2,3,578.0,1,213500,1.0,1,0,1,0,0,0,0,0,0,0,0,7.2991214627108,7.405501742208351,38.45776904605882
654,5,1951,1,0,0.0,3,0.0,631.0,1112,1,2,480.0,1,126000,0.0,1,0,1,0,0,0,0,0,0,0,0,7.013915474810528,6.447321710276176,33.34666400106613
655,6,1956,1,0,0.0,3,0.0,1436.0,1689,1,2,480.0,1,127500,1.0,1,0,1,0,0,0,0,0,0,0,0,7.4318919168078,7.269623713372224,41.09744517606904
656,9,2007,1,0,178.0,3,1.0,1710.0,1710,2,4,557.0,1,334000,1.0,1,1,1,0,0,1,0,0,0,0,0,7.444248649496705,7.444254497432823,41.352146256270665
657,6,1960,1,0,212.0,3,0.0,1253.0,1253,1,2,352.0,1,157000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.133295954896068,7.133303935710191,35.397740040855716
658,5,1962,1,0,0.0,3,0.0,864.0,864,1,2,294.0,1,125500,0.0,1,1,1,0,0,0,0,0,0,0,0,6.761572768804055,6.76158434281115,29.393876913398138
659,7,2005,0,0,0.0,3,0.0,728.0,1456,2,3,410.0,1,189000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.283448228756631,6.590314784366081,38.157568056677825
660,7,1990,0,0,0.0,3,0.0,1188.0,1217,2,3,497.0,1,173000,1.0,1,0,1,0,0,0,0,1,0,0,0,7.104144092987527,7.08003491739558,34.88552708502482
661,7,1974,0,0,145.0,2,1.0,1748.0,2646,2,3,550.0,1,260000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.880804344674901,7.466233277022916,51.43928459844674
662,8,2007,0,0,0.0,3,0.0,866.0,1768,2,3,578.0,1,212000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.477604243197589,6.763896455839876,42.04759208325728
663,5,1996,0,0,0.0,3,0.0,870.0,914,1,2,576.0,1,148000,0.0,1,0,1,0,0,0,0,1,0,0,0,6.81783057145415,6.768504705835444,30.23243291566195
664,5,1977,0,0,1.0,3,0.0,1361.0,2620,2,2,600.0,0,190000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.8709295967551425,7.215982350163047,51.18593556827891
665,5,1900,0,0,0.0,2,0.0,797.0,1627,2,2,420.0,0,139500,0.0,1,0,0,1,0,0,0,0,0,0,0,7.394493107219038,6.6808672257629445,40.33608806019741
666,7,2003,0,0,0.0,3,0.0,660.0,1320,2,3,400.0,1,162000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.1853870155804165,6.49225498642084,36.3318042491699
667,4,1939,0,0,0.0,3,0.0,732.0,1123,1,2,264.0,0,100000,0.0,1,0,0,1,0,0,0,0,0,0,0,7.023758954738443,6.595794175070184,33.51119216023208
668,5,1968,0,0,0.0,3,0.0,864.0,874,1,2,288.0,1,126500,1.0,1,0,1,0,0,0,0,0,0,0,0,6.773080375655535,6.76158434281115,29.563490998188964
669,7,1986,0,0,172.0,3,1.0,1502.0,2730,2,3,576.0,1,301000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.912056888179006,7.314559490091531,52.24940191045253
670,6,1997,0,0,0.0,4,0.0,824.0,1786,2,3,684.0,1,204750,1.0,1,0,1,0,0,0,0,0,0,0,0,7.487733761436444,6.7141826657581625,42.261093218230876
671,4,1949,0,0,0.0,3,0.0,0.0,1040,2,2,420.0,1,90000,0.0,0,0,1,0,0,0,0,0,0,0,0,6.946975992135418,-4.605170185988091,32.2490309931942
672,5,1920,0,0,0.0,3,0.0,973.0,2350,2,2,393.0,1,130000,0.0,1,0,0,1,0,0,0,0,0,0,0,7.762170607138205,6.880394359625484,48.47679857416329
673,5,1968,0,0,300.0,3,0.0,900.0,1770,1,2,530.0,1,155000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.478734825567875,6.802405874373694,42.07136793592526
674,5,1960,0,0,0.0,3,0.0,1269.0,1269,1,2,308.0,1,155000,0.0,1,0,1,0,0,0,0,0,0,0,0,7.1459844677143876,7.145992347903985,35.62302626111375
675,9,2006,1,0,518.0,3,0.0,1686.0,1686,2,4,899.0,1,332200,1.0,1,0,1,0,0,0,0,0,0,1,0,7.430114138561801,7.430120069742313,41.060930335295616
676,8,2007,0,0,338.0,3,1.0,1638.0,1646,2,3,800.0,1,293077,1.0,1,0,1,0,0,1,0,0,0,0,0,7.406103381237015,7.4012373694004845,40.570925550201586
677,4,1961,0,0,0.0,4,0.0,914.0,914,1,2,270.0,1,128000,0.0,1,0,1,0,0,0,0,0,0,0,0,6.81783057145415,6.817841512313335,30.23243291566195
678,6,1926,0,0,0.0,4,0.0,1149.0,1616,2,3,216.0,1,152000,0.0,1,0,0,1,0,0,0,0,0,0,0,7.38770923908104,7.0466559810310745,40.19950248448356
679,4,1949,0,0,0.0,3,0.0,720.0,1192,1,2,0.0,1,135000,0.0,1,0,1,0,0,0,0,0,0,0,0,7.083387847625295,6.57926510080254,34.52535300326414
680,6,1880,0,0,0.0,3,0.0,1008.0,2210,2,1,205.0,0,117500,0.0,1,0,0,1,0,0,0,0,0,0,0,7.700747794511798,6.915733369217025,47.01063709417264
681,6,1927,0,0,0.0,3,0.0,845.0,1296,1,2,576.0,1,127500,0.0,1,0,0,1,0,0,0,0,0,0,0,7.16703787691222,6.739348461606675,36.0
682,8,1981,1,0,0.0,3,1.0,2461.0,2497,2,3,676.0,1,373000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.822845290279774,7.808327113771667,49.969990994595946
683,6,1970,0,0,0.0,4,0.0,546.0,1092,2,2,0.0,1,98000,0.0,1,0,0,1,0,0,0,0,0,0,0,6.9957661563048505,6.302637290595502,33.04542328371661
684,7,1996,0,0,0.0,3,0.0,880.0,1716,2,3,512.0,1,191000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.447751280047908,6.77993327104405,41.42463035441596
685,5,1956,0,0,0.0,3,0.0,0.0,1014,1,2,267.0,1,98000,1.0,0,0,1,0,0,0,0,0,0,0,0,6.921658184151129,-4.605170185988091,31.843366656181317
686,5,1987,0,0,0.0,3,1.0,1200.0,1200,3,2,0.0,1,179000,0.0,1,0,1,0,0,0,0,0,0,0,0,7.090076835776092,7.090085169074703,34.64101615137755
687,8,2006,1,0,206.0,3,0.0,1422.0,1432,2,3,492.0,1,245000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.266827347520591,7.259826642687264,37.841775856849004
688,7,1998,1,0,0.0,3,0.0,1650.0,1680,2,3,583.0,1,213250,1.0,1,0,1,0,0,0,0,0,0,0,0,7.426549072397305,7.408536627482322,40.98780306383839
689,4,1948,0,0,0.0,3,0.0,0.0,869,1,2,390.0,0,89900,0.0,0,0,1,0,0,0,0,0,0,0,0,6.767343125265392,-4.605170185988091,29.478805945967352
690,7,1998,0,0,40.0,3,0.0,832.0,1718,2,2,427.0,1,185000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.4489161025442,6.723844459979747,41.44876355212541
691,6,1973,0,0,567.0,3,0.0,525.0,1092,1,2,264.0,1,113500,0.0,1,0,0,1,0,0,0,0,0,0,1,6.9957661563048505,6.263417310029268,33.04542328371661
692,3,1929,1,0,0.0,2,0.0,715.0,715,1,2,660.0,0,68000,0.0,1,0,1,0,0,0,0,0,0,0,0,6.5722825426940075,6.57229652861019,26.739483914241877
693,7,2005,0,0,0.0,3,0.0,866.0,1768,2,3,603.0,1,226700,1.0,1,0,0,0,1,0,0,0,0,0,0,7.477604243197589,6.763896455839876,42.04759208325728
694,10,2007,1,0,970.0,3,0.0,2320.0,2290,2,4,1174.0,1,500067,1.0,1,0,1,0,0,0,0,1,0,1,0,7.736307096548285,7.749326774995894,47.853944456021594
695,7,2004,0,0,0.0,3,0.0,848.0,1598,2,3,433.0,1,201490,1.0,1,0,1,0,0,0,0,0,0,0,0,7.37650812632622,6.742892428175203,39.97499218261337
696,5,1994,0,0,0.0,3,0.0,990.0,990,1,2,528.0,1,155000,0.0,1,0,1,0,0,0,0,0,0,0,0,6.897704943128636,6.897715044087722,31.464265445104548
697,5,1978,0,0,124.0,4,0.0,941.0,941,1,3,564.0,1,145000,1.0,1,0,1,0,0,0,0,0,0,0,0,6.846943139585379,6.846953766521475,30.675723300355934
698,6,1920,0,0,0.0,3,0.0,611.0,1362,2,2,502.0,1,128000,0.0,1,0,0,1,0,0,0,0,0,0,0,7.216709486709457,6.415113325649775,36.90528417449187
699,6,2000,0,0,0.0,3,0.0,915.0,1690,2,2,442.0,1,187000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.432483807917119,6.81893499417755,41.10960958218893
700,6,2005,0,0,80.0,3,1.0,547.0,1072,1,2,525.0,1,145500,0.0,1,0,0,1,0,0,0,0,0,0,0,6.977281341630747,6.304467083790525,32.7414110874898
701,4,1925,0,0,0.0,3,0.0,572.0,572,1,2,200.0,0,75000,0.0,1,0,0,0,0,0,0,0,0,0,0,6.349138991379798,6.349156473744463,23.916521486202797
702,7,2005,0,0,204.0,3,0.0,1546.0,1546,2,3,796.0,1,217000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.343426229147367,7.343432697431752,39.319206502675
703,6,1972,0,0,288.0,3,0.0,732.0,1790,1,2,484.0,1,165150,1.0,1,0,1,0,0,0,0,0,0,0,0,7.489970898834801,6.595794175070184,42.30839160261236
704,6,1978,0,0,0.0,3,1.0,940.0,1026,1,2,576.0,1,147000,0.0,1,0,1,0,0,0,0,0,0,0,0,6.933423025730715,6.845890513505336,32.03123475609393
705,7,1996,1,0,196.0,3,1.0,1504.0,1504,2,3,478.0,1,203000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.315883504509785,7.315890153423851,38.781438859330635
706,3,1914,0,0,0.0,3,0.0,864.0,864,1,2,0.0,0,67000,0.0,1,0,1,0,0,0,0,0,0,0,0,6.761572768804055,6.76158434281115,29.393876913398138
707,6,1964,1,0,340.0,3,1.0,822.0,1851,2,3,440.0,1,187000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.523481312573497,6.711752560432303,43.02324952859791
708,6,2000,0,0,513.0,3,0.0,756.0,1512,2,3,440.0,1,180000,0.0,1,0,0,0,1,0,0,0,0,0,0,7.321188556739478,6.628054603605277,38.88444419044716
709,6,1921,0,0,0.0,3,0.0,651.0,1298,2,2,240.0,0,146500,0.0,1,0,1,0,0,1,0,0,0,0,0,7.168579897264035,6.478525003073694,36.02776706930364
710,7,2000,0,0,0.0,3,1.0,1673.0,1673,2,3,583.0,1,270000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.422373700986824,7.422379678255272,40.90232267243512
711,4,1920,0,0,0.0,3,0.0,840.0,1374,1,2,338.0,1,105000,0.0,1,0,1,0,0,0,0,0,0,0,0,7.2254814727822945,6.733413796528403,37.067505985701274
712,5,1912,0,0,0.0,2,0.0,780.0,1716,2,1,0.0,0,135900,0.0,1,0,1,0,0,0,1,0,0,0,0,7.447751280047908,6.659306740114276,41.42463035441596
713,7,2006,0,0,0.0,3,0.0,1143.0,1143,1,3,0.0,1,147000,0.0,1,0,1,0,0,0,0,0,0,0,0,7.04141166379481,7.041420412662926,33.80828300875393
714,9,2006,1,0,300.0,3,0.0,1652.0,1652,2,4,840.0,1,325000,1.0,1,0,1,0,0,0,0,0,0,1,0,7.409741954080923,7.409748007331368,40.64480286580315
715,5,1947,0,0,0.0,3,0.0,1046.0,1054,1,2,240.0,1,124000,0.0,1,0,1,0,0,0,0,0,0,0,0,6.960347729101308,6.952738204808615,32.46536616149585
716,5,1965,1,0,114.0,3,0.0,935.0,935,1,2,288.0,1,137000,1.0,1,0,1,0,0,0,0,1,0,0,0,6.840546529288687,6.84055722441866,30.577769702841312
717,4,1915,0,0,0.0,3,0.0,1313.0,2377,2,3,528.0,1,142900,0.0,1,0,1,0,0,0,0,0,0,0,0,7.773594467360194,7.1800774904200235,48.75448697299562
718,5,1948,0,0,0.0,3,0.0,924.0,1122,1,3,528.0,1,147000,1.0,1,0,0,1,0,0,0,0,0,0,0,7.022868086082641,6.828722894093944,33.49626844888845
719,5,1970,0,0,0.0,3,0.0,1180.0,1180,1,2,477.0,1,128000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.07326971745971,7.073278192000073,34.351128074635334
720,7,1916,0,0,0.0,3,0.0,815.0,1690,1,2,225.0,1,144000,0.0,1,0,0,1,0,0,1,0,0,0,0,7.432483807917119,6.703200383104238,41.10960958218893
721,5,1964,1,0,0.0,4,0.0,1486.0,1486,1,2,480.0,1,167000,0.0,1,0,1,0,0,0,0,0,0,0,0,7.303843225277705,7.303849954730163,38.54867053479276
722,5,1941,0,0,0.0,3,0.0,676.0,1131,1,2,200.0,1,66500,0.0,1,0,0,1,0,0,0,0,0,0,0,7.030857476116121,6.516207868832958,33.63034344160047
723,8,1993,0,0,420.0,3,0.0,1286.0,2799,2,3,704.0,1,315000,1.0,1,0,1,0,0,0,0,0,1,0,0,7.937017489515454,7.159299680817098,52.905576265645195
724,7,2006,0,0,0.0,3,0.0,728.0,1456,2,3,440.0,1,155835,1.0,1,0,1,0,0,0,0,0,0,0,0,7.283448228756631,6.590314784366081,38.157568056677825
725,8,1995,0,0,0.0,3,0.0,1587.0,1734,2,3,528.0,1,239500,1.0,1,0,1,0,0,0,0,0,0,0,0,7.458186157340487,7.369607021703784,41.641325627314025
726,9,2006,0,0,122.0,3,0.0,1504.0,1531,2,4,700.0,1,300000,1.0,1,0,1,0,0,0,0,0,0,1,0,7.333676395657684,7.315890153423851,39.1279950930277
727,8,2002,1,0,886.0,3,0.0,1922.0,1922,2,3,692.0,1,282000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.561121589530238,7.5611267924303345,43.840620433565945
728,5,1960,1,0,69.0,3,0.0,1144.0,1144,1,2,336.0,1,120000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.042286171939743,7.04229491316028,33.823069050575526
729,7,1954,0,0,0.0,3,1.0,1385.0,1363,1,2,439.0,1,241500,1.0,1,0,1,0,0,0,0,1,0,0,0,7.217443431696533,7.23346263881198,36.91882988394946
730,9,2008,1,0,492.0,3,0.0,1858.0,1866,2,4,870.0,1,336860,1.0,1,0,1,0,0,0,0,0,0,1,0,7.531552381407289,7.527261301490624,43.197222132910355
731,3,1922,1,0,0.0,3,0.0,1007.0,1077,1,2,210.0,0,91000,0.0,1,0,0,1,0,0,0,0,0,0,0,6.981934677156389,6.914740823155849,32.817678162843876
732,8,2006,0,0,0.0,3,0.0,1550.0,1550,2,3,528.0,1,207500,1.0,1,0,0,0,1,0,0,0,0,0,0,7.346010209913293,7.346016661505384,39.370039370059054
733,7,2004,1,0,174.0,3,1.0,1594.0,1646,2,4,482.0,1,250000,1.0,1,0,0,1,0,1,0,0,0,0,0,7.406103381237015,7.374008132856203,40.570925550201586
734,7,2005,0,0,16.0,3,0.0,1248.0,1248,2,3,438.0,1,167240,1.0,1,0,1,0,0,0,0,0,0,0,0,7.129297548929373,7.129305561717783,35.32704346531139
735,7,2004,0,0,0.0,3,0.0,1235.0,1245,2,3,495.0,1,178000,1.0,1,0,0,0,1,0,0,0,0,0,0,7.126890808898808,7.118834346195287,35.2845575287547
736,6,1963,0,0,203.0,3,0.0,1052.0,1052,1,2,311.0,1,127000,1.0,1,0,1,0,0,0,0,0,0,0,0,6.9584483932976555,6.958457898955898,32.43454948045371
737,4,1956,0,0,0.0,3,0.0,952.0,952,1,2,283.0,1,135750,0.0,1,0,1,0,0,0,0,0,0,0,0,6.858565034791365,6.8585755389378775,30.854497241083024
738,8,2005,0,0,366.0,3,0.0,1844.0,1844,2,3,620.0,1,257000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.519692404116539,7.519697827095327,42.941821107167776
739,6,1937,0,0,0.0,4,0.0,825.0,1497,2,2,672.0,1,157000,0.0,1,0,0,1,0,0,0,0,0,0,0,7.311218384419629,6.715395507473341,38.691084244306204
740,5,1942,0,0,0.0,3,0.0,976.0,976,1,2,215.0,0,102000,0.0,1,0,0,1,0,0,0,0,0,0,0,6.883462586413092,6.8834728322622425,31.240998703626616
741,5,1921,0,0,0.0,4,0.0,876.0,964,1,2,432.0,1,163500,0.0,1,0,1,0,0,1,0,0,0,0,0,6.871091294610546,6.775377506396349,31.04834939252005
742,7,1999,0,0,183.0,3,1.0,1490.0,1501,2,3,577.0,1,204000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.313886831633462,7.30653811032638,38.742741255621034
743,5,1956,1,0,259.0,3,0.0,1150.0,1560,1,2,313.0,1,103500,1.0,1,0,1,0,0,0,0,0,0,0,0,7.352441100243583,7.047525916971662,39.496835316262995
744,6,1914,1,0,0.0,3,0.0,1440.0,3395,2,1,0.0,0,200000,0.0,1,0,0,1,0,0,1,0,0,0,0,8.130059039992796,7.272405336990378,58.26662852782886
745,5,1958,0,0,0.0,3,0.0,864.0,864,1,2,399.0,1,118000,1.0,1,0,1,0,0,1,0,0,0,0,0,6.761572768804055,6.76158434281115,29.393876913398138
746,7,2000,0,0,244.0,3,0.0,1525.0,1525,2,3,541.0,1,235000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.329749689041512,7.329756246397062,39.05124837953327
747,5,1962,1,0,120.0,3,0.0,1106.0,1190,1,2,540.0,1,132500,1.0,1,0,1,0,0,0,0,0,0,0,0,7.081708586105575,7.008514223632726,34.49637662132068
748,8,2006,0,0,0.0,3,0.0,1302.0,1830,2,3,859.0,1,221300,1.0,1,0,1,0,0,0,0,0,0,0,0,7.512071245835466,7.171664503230571,42.77849927241488
749,7,2004,0,0,210.0,3,0.0,1500.0,1500,2,3,570.0,1,190000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.313220387090301,7.313227053734746,38.72983346207417
750,7,2002,0,0,199.0,3,0.0,826.0,1762,2,3,591.0,1,222000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.474204806496124,6.716606879985225,41.97618372363071
751,8,2008,0,0,294.0,3,0.0,1614.0,1658,2,3,726.0,1,257500,1.0,1,1,1,0,0,0,0,0,0,0,0,7.4133673356952405,7.386477044597565,40.718546143004666
752,9,2008,0,0,284.0,3,0.0,1498.0,1506,2,4,592.0,1,264132,1.0,1,0,1,0,0,0,0,0,0,0,0,7.317212408359839,7.311892839622306,38.80721582386451
753,5,1967,1,0,89.0,3,0.0,864.0,899,1,3,288.0,1,130000,1.0,1,0,1,0,0,0,0,0,0,0,0,6.80128303447162,6.76158434281115,29.9833287011299
754,5,1930,0,0,0.0,3,0.0,297.0,1654,2,2,336.0,0,137000,0.0,1,0,1,0,0,0,0,0,0,0,0,7.4109518755836366,5.693765808269546,40.66939881532551
755,5,1930,0,0,0.0,3,0.0,520.0,912,1,2,360.0,1,99500,0.0,1,0,0,1,0,0,0,0,0,0,0,6.815639990074331,6.253848042159795,30.199337741083
756,7,2004,0,0,50.0,3,0.0,970.0,1709,2,3,380.0,1,130000,0.0,1,0,0,1,0,0,0,0,0,0,0,7.443663683115591,6.877306380722639,41.340053217188775
757,5,1922,0,0,0.0,3,0.0,816.0,816,1,2,100.0,0,75200,0.0,1,0,0,1,0,0,0,0,0,0,0,6.704414354964107,6.7044266097909775,28.5657137141714
758,6,1993,0,0,0.0,4,0.0,384.0,1091,1,2,429.0,1,131250,1.0,1,0,1,0,0,0,0,0,0,0,0,6.994849985833071,5.950668593915315,33.03028912982749
759,6,1960,0,0,276.0,3,1.0,1081.0,1081,1,2,401.0,1,148000,0.0,1,0,1,0,0,0,0,0,0,0,0,6.985641817639208,6.985651068290223,32.87856444554719
760,5,1965,0,0,0.0,3,0.0,1024.0,1020,2,2,288.0,1,124100,1.0,1,0,1,0,0,0,0,0,0,0,0,6.927557906278317,6.93148157117677,31.937438845342623
761,7,1961,0,0,210.0,3,0.0,944.0,999,1,4,588.0,1,178400,1.0,1,0,1,0,0,0,0,0,0,0,0,6.906754778648554,6.8501367593097315,31.606961258558215
762,4,1977,0,0,0.0,3,1.0,1440.0,1440,2,2,0.0,0,150000,0.0,1,0,1,0,0,0,0,0,0,0,0,7.272398392570047,7.272405336990378,37.94733192202055
763,7,1998,0,0,290.0,3,0.0,853.0,1753,2,2,534.0,1,217000,1.0,1,0,1,0,0,0,0,1,0,0,0,7.469083884921234,6.748771270752387,41.86884283091664
764,8,2005,0,0,192.0,3,0.0,1100.0,1964,2,3,760.0,1,252000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.582738488914411,7.00307454965423,44.31703961232068
765,7,2006,0,0,0.0,3,0.0,1141.0,1141,1,3,484.0,1,152000,0.0,1,0,1,0,0,0,0,0,0,0,0,7.039660349862076,7.039669114065563,33.77869150810907
766,7,1929,0,0,0.0,3,0.0,832.0,854,1,2,576.0,1,132000,0.0,1,0,0,1,0,0,0,0,0,0,0,6.74993119378857,6.723844459979747,29.223278392404914
767,6,1945,0,0,0.0,3,0.0,770.0,1182,1,2,378.0,1,120000,0.0,1,0,0,1,0,0,0,0,0,0,0,7.074963197966044,6.646403501776386,34.38022687534217
768,9,2005,0,0,385.0,3,0.0,1606.0,2091,2,4,521.0,1,338500,1.0,1,0,1,0,0,0,0,0,0,1,0,7.645397699428633,7.381508121137384,45.727453460694704
769,7,1996,0,0,0.0,3,1.0,729.0,1446,2,2,406.0,1,175000,1.0,1,0,1,0,0,1,0,0,0,0,0,7.27655640271871,6.5916874493357,38.02630668366309
770,7,1977,1,0,299.0,3,0.0,1160.0,2022,2,2,505.0,1,192000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.611842399580417,7.056183904752907,44.96665431183423
